high,medium,low,listing_id
0.0826,0.3294,0.588,7126156
0.0694,0.3416,0.589,7156604
0.0498,0.1792,0.771,7202735
0.0064,0.0542,0.9394,7215825
0.025,0.2486,0.7264,7192488
0.0056,0.039,0.9554,7146155
0.0026,0.0138,0.9836,7153733
0.0112,0.0396,0.9492,7147220
0.1608,0.409,0.4302,7119636
0.1478,0.232,0.6202,7231159
0.0428,0.2284,0.7288,7108177
0.0846,0.282,0.6334,7195685
0.2258,0.3604,0.4138,7138667
0.0112,0.0516,0.9372,7128375
0.0926,0.7388,0.1686,7132558
0.0662,0.2444,0.6894,7233350
0.1774,0.3542,0.4684,7228802
0.006,0.0418,0.9522,7175020
0.0214,0.147,0.8316,7167074
0.8482,0.0984,0.0534,7151744
0.078,0.3534,0.5686,7116630
0.0274,0.0736,0.899,7158255
0.0942,0.464,0.4418,7181819
0.0608,0.4404,0.4988,7165681
0.0188,0.139,0.8422,7228804
0.0348,0.2056,0.7596,7201407
0.0186,0.0476,0.9338,7228483
0.0416,0.2502,0.7082,7224727
0.0834,0.4136,0.503,7102656
0.0962,0.319,0.5848,7214069
0.0852,0.3806,0.5342,7110778
0.0688,0.3466,0.5846,7233358
0.006,0.0444,0.9496,7122946
0.0088,0.0358,0.9554,7147944
0.0168,0.0304,0.9528,7089616
0.0048,0.0312,0.964,7208571
0.0008,0.0096,0.9896,7196708
0.0114,0.0864,0.9022,7191383
0.0028,0.0208,0.9764,7138453
0.0212,0.176,0.8028,7159713
0.1818,0.4556,0.3626,7221099
0.2976,0.3948,0.3076,7165583
0.0016,0.0058,0.9926,7202494
0.0068,0.0326,0.9606,7207655
0.0378,0.2722,0.69,7188739
0.1352,0.483,0.3818,7174256
0.0694,0.3738,0.5568,7195550
0.004,0.02,0.976,7214963
0.0124,0.0496,0.938,7103658
0.0268,0.0698,0.9034,7199141
0.0044,0.0294,0.9662,7203140
0.0042,0.127,0.8688,7122819
0.0044,0.0398,0.9558,7225788
0.0246,0.1388,0.8366,7190598
0.0632,0.3782,0.5586,7170051
0.1274,0.4398,0.4328,7230449
0.0642,0.284,0.6518,7204125
0.005,0.0284,0.9666,7106737
0.1294,0.3122,0.5584,7113992
0.1006,0.276,0.6234,7216168
0.0602,0.207,0.7328,7120211
0.0266,0.3492,0.6242,7122242
0.18,0.4328,0.3872,7180279
0.0214,0.648,0.3306,7110946
0.2188,0.4132,0.368,7106183
0.0266,0.1814,0.792,7093029
0.0414,0.173,0.7856,7168153
0.0612,0.1852,0.7536,7113466
0.05,0.237,0.713,7221924
0.1286,0.3046,0.5668,7094187
0.1346,0.6356,0.2298,7200905
0.0592,0.1958,0.745,7229754
0.0018,0.0104,0.9878,7117352
0.0898,0.2168,0.6934,7142145
0.0258,0.0966,0.8776,7112307
0.006,0.1178,0.8762,7207624
0.3448,0.2866,0.3686,7176012
0.0328,0.1814,0.7858,7188216
0.0018,0.0134,0.9848,7087787
0.0316,0.2132,0.7552,7220912
0.0046,0.046,0.9494,7168107
0.0188,0.1098,0.8714,7197837
0.002,0.018,0.98,7193402
0.0314,0.2034,0.7652,7097156
0.0864,0.3698,0.5438,7101040
0.0066,0.0474,0.946,7111891
0.3018,0.5618,0.1364,7197419
0.0036,0.0432,0.9532,7218960
0.0944,0.2306,0.675,7170080
0.3288,0.3686,0.3026,7222458
0.1118,0.5022,0.386,7212227
0.0626,0.316,0.6214,7129726
0.0578,0.8406,0.1016,7132526
0.0252,0.1864,0.7884,7145541
0.1328,0.7042,0.163,7170780
0.0174,0.1008,0.8818,7164401
0.0136,0.2094,0.777,7202082
0.0268,0.1642,0.809,7169088
0.4986,0.233,0.2684,7168142
0.122,0.3486,0.5294,7221012
0.0178,0.087,0.8952,7139434
0.0118,0.0368,0.9514,7199646
0.024,0.2108,0.7652,7102707
0.041,0.2854,0.6736,7126292
0.0122,0.0852,0.9026,7094108
0.1128,0.3594,0.5278,7089207
0.0004,0.0098,0.9898,7139032
0.069,0.202,0.729,7115132
0.1116,0.4026,0.4858,7114161
0.0,0.0018,0.9982,7156532
0.0004,0.0018,0.9978,7128472
0.0276,0.1568,0.8156,7175978
0.1142,0.4072,0.4786,7153370
0.0734,0.3228,0.6038,7123949
0.004,0.0312,0.9648,7209174
0.1096,0.2824,0.608,7209883
0.0144,0.1092,0.8764,7125286
0.0126,0.1294,0.858,7203565
0.0182,0.118,0.8638,7181749
0.0362,0.4168,0.547,7203424
0.0302,0.4186,0.5512,7187839
0.0938,0.297,0.6092,7165474
0.1856,0.3662,0.4482,7160163
0.0344,0.119,0.8466,7195029
0.0076,0.0716,0.9208,7108984
0.2672,0.1714,0.5614,7156584
0.0432,0.3266,0.6302,7121238
0.0192,0.0924,0.8884,7193476
0.0704,0.3082,0.6214,7171904
0.0382,0.1988,0.763,7107230
0.0092,0.0584,0.9324,7140829
0.2308,0.4262,0.343,7219463
0.0194,0.1316,0.849,7177716
0.1862,0.3826,0.4312,7192072
0.0192,0.1468,0.834,7232842
0.079,0.231,0.69,7094788
0.0186,0.0718,0.9096,7090886
0.0046,0.0284,0.967,7202301
0.019,0.2048,0.7762,7133931
0.414,0.2796,0.3064,7155207
0.1896,0.4928,0.3176,7135132
0.0272,0.1096,0.8632,7219729
0.0054,0.0298,0.9648,7130211
0.183,0.3646,0.4524,7144210
0.0976,0.3112,0.5912,7177350
0.2692,0.3608,0.37,7200416
0.0916,0.3946,0.5138,7110351
0.0204,0.1746,0.805,7103674
0.0592,0.34,0.6008,7138122
0.1084,0.46,0.4316,7120985
0.0558,0.2184,0.7258,7211093
0.2276,0.3428,0.4296,7137474
0.1576,0.598,0.2444,7145378
0.0342,0.1502,0.8156,7141687
0.0468,0.1916,0.7616,7172328
0.0018,0.0272,0.971,7166257
0.0128,0.0952,0.892,7154125
0.0018,0.0134,0.9848,7148061
0.0152,0.1236,0.8612,7113071
0.0066,0.0672,0.9262,7224939
0.0208,0.0568,0.9224,7128600
0.0054,0.0404,0.9542,7163680
0.0538,0.392,0.5542,7228892
0.0132,0.1384,0.8484,7126405
0.1066,0.538,0.3554,7159295
0.2632,0.6046,0.1322,7143093
0.055,0.1866,0.7584,7150293
0.056,0.1202,0.8238,7090862
0.0038,0.031,0.9652,7210818
0.0346,0.5812,0.3842,7226390
0.0286,0.1972,0.7742,7093478
0.0548,0.246,0.6992,7125952
0.0364,0.1496,0.814,7135761
0.0378,0.209,0.7532,7152650
0.0094,0.0734,0.9172,7204560
0.0022,0.039,0.9588,7591772
0.0028,0.0364,0.9608,7189758
0.0016,0.01,0.9884,7209362
0.0264,0.143,0.8306,7125230
0.0412,0.1684,0.7904,7197911
0.0044,0.0532,0.9424,7097520
0.0862,0.2712,0.6426,7214832
0.1172,0.429,0.4538,7104359
0.3572,0.3302,0.3126,7160649
0.2378,0.3904,0.3718,7227411
0.0044,0.015,0.9806,7152196
0.0046,0.0138,0.9816,7116360
0.4492,0.4106,0.1402,7172995
0.0064,0.0962,0.8974,7097657
0.0036,0.0268,0.9696,7439163
0.0224,0.1368,0.8408,7107816
0.1048,0.0932,0.802,7125496
0.0076,0.035,0.9574,7141862
0.1628,0.3594,0.4778,7225845
0.0342,0.1532,0.8126,7165407
0.122,0.4892,0.3888,7168511
0.0064,0.0364,0.9572,7127863
0.0084,0.0606,0.931,7233195
0.0046,0.0218,0.9736,7193753
0.0166,0.0788,0.9046,7208942
0.0164,0.1498,0.8338,7207374
0.0096,0.0406,0.9498,7143630
0.071,0.4188,0.5102,7137467
0.0016,0.0064,0.992,7125832
0.0592,0.2934,0.6474,7144065
0.0032,0.0444,0.9524,7168112
0.0012,0.0108,0.988,7136629
0.0766,0.3968,0.5266,7110658
0.1882,0.4076,0.4042,7135103
0.01,0.1,0.89,7139675
0.1364,0.282,0.5816,7136496
0.0688,0.275,0.6562,7205685
0.0544,0.178,0.7676,7142096
0.002,0.0336,0.9644,7107480
0.032,0.1548,0.8132,7230719
0.0624,0.2938,0.6438,7181664
0.0936,0.3396,0.5668,7221985
0.0046,0.0416,0.9538,7130605
0.0238,0.193,0.7832,7226327
0.0746,0.2644,0.661,7146073
0.0,0.0026,0.9974,7202956
0.013,0.5678,0.4192,7214691
0.0392,0.1436,0.8172,7169482
0.0036,0.0176,0.9788,7138647
0.1382,0.4458,0.416,7153369
0.3562,0.3026,0.3412,7113514
0.0384,0.2726,0.689,7217015
0.054,0.5176,0.4284,7098317
0.0042,0.0348,0.961,7131355
0.1958,0.3782,0.426,7191928
0.2126,0.4526,0.3348,7158660
0.005,0.0198,0.9752,7152791
0.0698,0.3868,0.5434,7091510
0.1176,0.4348,0.4476,7203576
0.0036,0.0768,0.9196,7200066
0.1548,0.2866,0.5586,7163517
0.0348,0.2826,0.6826,7145173
0.0604,0.1506,0.789,7232085
0.1302,0.2454,0.6244,7147299
0.0064,0.0362,0.9574,7186764
0.0208,0.2078,0.7714,7118926
0.0022,0.0248,0.973,7187229
0.5028,0.2368,0.2604,7150133
0.0198,0.1442,0.836,7120293
0.0142,0.0654,0.9204,7143310
0.3798,0.3088,0.3114,7092666
0.051,0.4514,0.4976,7170055
0.0964,0.272,0.6316,7177675
0.0818,0.4462,0.472,7171620
0.342,0.2996,0.3584,7110910
0.045,0.2636,0.6914,7211246
0.0658,0.1372,0.797,7226281
0.0352,0.1326,0.8322,7206918
0.0718,0.3314,0.5968,7125518
0.0678,0.2516,0.6806,7187875
0.0568,0.4792,0.464,7158579
0.568,0.2726,0.1594,7137973
0.0634,0.185,0.7516,7153766
0.3652,0.3754,0.2594,7212056
0.268,0.4666,0.2654,7171317
0.0266,0.2318,0.7416,7108550
0.0114,0.0732,0.9154,7194508
0.185,0.6432,0.1718,7170191
0.0616,0.1692,0.7692,7100962
0.0372,0.1158,0.847,7220412
0.0392,0.0818,0.879,7174343
0.0094,0.0838,0.9068,7222921
0.0606,0.2362,0.7032,7216876
0.0096,0.0408,0.9496,7158378
0.037,0.4114,0.5516,7607538
0.0046,0.0352,0.9602,7200272
0.0466,0.2932,0.6602,7171693
0.046,0.2462,0.7078,7220620
0.0064,0.0394,0.9542,7217722
0.025,0.0928,0.8822,7135070
0.0348,0.1736,0.7916,7120989
0.0104,0.0912,0.8984,7118551
0.0124,0.1066,0.881,7143346
0.7238,0.1218,0.1544,7141314
0.3616,0.3352,0.3032,7113797
0.0014,0.0108,0.9878,7134273
0.0112,0.1866,0.8022,7107806
0.0088,0.0766,0.9146,7204706
0.0216,0.2334,0.745,7123896
0.0128,0.1706,0.8166,7130617
0.0076,0.0904,0.902,7095911
0.0182,0.2242,0.7576,7157759
0.09,0.1696,0.7404,7181492
0.1312,0.4654,0.4034,7089928
0.0072,0.0402,0.9526,7138285
0.0822,0.3174,0.6004,7120868
0.0082,0.0884,0.9034,7123737
0.0654,0.169,0.7656,7221468
0.1992,0.36,0.4408,7182731
0.1258,0.3084,0.5658,7105154
0.5116,0.3812,0.1072,7200365
0.1026,0.4696,0.4278,7141802
0.0284,0.1384,0.8332,7180560
0.0442,0.2162,0.7396,7140531
0.0166,0.087,0.8964,7115727
0.0368,0.6364,0.3268,7104370
0.003,0.041,0.956,7217941
0.0208,0.1946,0.7846,7158827
0.026,0.0788,0.8952,7234143
0.0118,0.0974,0.8908,7143997
0.0668,0.618,0.3152,7160116
0.3402,0.2902,0.3696,7093226
0.001,0.0094,0.9896,7202874
0.0044,0.0664,0.9292,7207110
0.0162,0.184,0.7998,7170026
0.0124,0.0472,0.9404,7114997
0.0346,0.1662,0.7992,7115829
0.047,0.0806,0.8724,7106631
0.009,0.0606,0.9304,7148252
0.2008,0.4972,0.302,7170250
0.1046,0.3398,0.5556,7107224
0.026,0.3274,0.6466,7127691
0.0024,0.016,0.9816,7156458
0.0436,0.2594,0.697,7178089
0.086,0.5244,0.3896,7207751
0.0262,0.4388,0.535,7118411
0.0652,0.3444,0.5904,7088245
0.0532,0.5904,0.3564,7104500
0.0264,0.1216,0.852,7204210
0.0152,0.1202,0.8646,7124179
0.0432,0.445,0.5118,7139541
0.1158,0.2692,0.615,7188300
0.0252,0.2836,0.6912,7154437
0.1362,0.1784,0.6854,7172896
0.0396,0.1802,0.7802,7188465
0.0472,0.2508,0.702,7184376
0.0014,0.0128,0.9858,7151700
0.0406,0.2868,0.6726,7212231
0.0504,0.2866,0.663,7201557
0.023,0.129,0.848,7129552
0.0178,0.1388,0.8434,7182375
0.017,0.1016,0.8814,7211693
0.0046,0.0284,0.967,7147394
0.018,0.1418,0.8402,7204198
0.1894,0.4728,0.3378,7093129
0.099,0.7782,0.1228,7195513
0.1992,0.532,0.2688,7226147
0.024,0.089,0.887,7209535
0.0564,0.5824,0.3612,7105068
0.0204,0.206,0.7736,7195193
0.001,0.0116,0.9874,7219888
0.0824,0.4074,0.5102,7191214
0.1602,0.4026,0.4372,7113658
0.0638,0.196,0.7402,7089346
0.0484,0.4308,0.5208,7130295
0.022,0.1862,0.7918,7208006
0.0266,0.3058,0.6676,7220676
0.033,0.1454,0.8216,7168463
0.0034,0.0566,0.94,7229121
0.045,0.3564,0.5986,7092133
0.0014,0.0154,0.9832,7156285
0.0016,0.0158,0.9826,7207285
0.048,0.1278,0.8242,7212384
0.242,0.3374,0.4206,7139165
0.1234,0.2714,0.6052,7199889
0.0398,0.2484,0.7118,7200477
0.0196,0.0646,0.9158,7153258
0.267,0.319,0.414,7102267
0.0186,0.0728,0.9086,7185522
0.8038,0.1306,0.0656,7209465
0.1356,0.425,0.4394,7220905
0.0404,0.2708,0.6888,7168028
0.097,0.4176,0.4854,7091374
0.1306,0.2932,0.5762,7134615
0.0098,0.0578,0.9324,7213410
0.0642,0.1324,0.8034,7167882
0.0702,0.3734,0.5564,7136503
0.2794,0.4956,0.225,7166849
0.0114,0.1652,0.8234,7233356
0.1036,0.1306,0.7658,7136007
0.382,0.4548,0.1632,7134563
0.196,0.2746,0.5294,7681100
0.044,0.0566,0.8994,7221792
0.0828,0.262,0.6552,7163121
0.045,0.2248,0.7302,7233565
0.027,0.1212,0.8518,7153100
0.0884,0.4322,0.4794,7120242
0.0354,0.347,0.6176,7125759
0.0226,0.1038,0.8736,7186859
0.0118,0.0952,0.893,7170518
0.0304,0.141,0.8286,7102047
0.4746,0.3772,0.1482,7126914
0.182,0.3642,0.4538,7155758
0.6366,0.2176,0.1458,7116582
0.1362,0.2434,0.6204,7190890
0.0174,0.0882,0.8944,7110746
0.0354,0.1814,0.7832,7223189
0.0078,0.0812,0.911,7099086
0.7954,0.1324,0.0722,7146602
0.007,0.0464,0.9466,7190778
0.0134,0.3222,0.6644,7224230
0.1424,0.2084,0.6492,7217333
0.079,0.2092,0.7118,7202091
0.0774,0.395,0.5276,7206395
0.0424,0.187,0.7706,7155983
0.0356,0.158,0.8064,7191322
0.0428,0.2312,0.726,7090233
0.001,0.0086,0.9904,7133763
0.0114,0.0596,0.929,7200012
0.0728,0.2866,0.6406,7105863
0.1166,0.3326,0.5508,7166681
0.003,0.0124,0.9846,7101363
0.0112,0.1334,0.8554,7139610
0.028,0.1916,0.7804,7098642
0.0102,0.073,0.9168,7200146
0.0038,0.0224,0.9738,7166120
0.1014,0.3308,0.5678,7115458
0.032,0.178,0.79,7177112
0.2606,0.381,0.3584,7173930
0.3082,0.2486,0.4432,7146436
0.0516,0.515,0.4334,7119280
0.0096,0.0634,0.927,7158875
0.309,0.284,0.407,7207314
0.0506,0.4178,0.5316,7109009
0.0416,0.2306,0.7278,7099095
0.0472,0.5878,0.365,7131955
0.0038,0.0252,0.971,7130907
0.0008,0.0116,0.9876,7186847
0.0322,0.101,0.8668,7152161
0.1186,0.2262,0.6552,7113753
0.1228,0.1712,0.706,7138559
0.0448,0.5172,0.438,7119047
0.018,0.1092,0.8728,7140382
0.0034,0.0236,0.973,7113320
0.0608,0.2908,0.6484,7232558
0.1538,0.4012,0.445,7093525
0.0042,0.0202,0.9756,7106731
0.0778,0.4318,0.4904,7109007
0.001,0.008,0.991,7222885
0.037,0.2334,0.7296,7172939
0.064,0.2356,0.7004,7211136
0.0306,0.4066,0.5628,7157147
0.0726,0.3118,0.6156,7103380
0.0154,0.1202,0.8644,7154028
0.0032,0.0092,0.9876,7142158
0.1062,0.5506,0.3432,7195905
0.0224,0.1242,0.8534,7210181
0.1956,0.3332,0.4712,7205582
0.0138,0.2908,0.6954,7126981
0.1128,0.3134,0.5738,7100303
0.023,0.2116,0.7654,7232595
0.3384,0.3964,0.2652,7093736
0.1256,0.2994,0.575,7108092
0.0512,0.2528,0.696,7142205
0.0276,0.2284,0.744,7108301
0.014,0.0708,0.9152,7199403
0.1054,0.3502,0.5444,7191961
0.0116,0.157,0.8314,7130655
0.0634,0.168,0.7686,7165138
0.0288,0.1324,0.8388,7220709
0.102,0.223,0.675,7150716
0.0352,0.1586,0.8062,7155390
0.019,0.0774,0.9036,7184454
0.0198,0.0734,0.9068,7177247
0.0106,0.1174,0.872,7154264
0.017,0.0928,0.8902,7230555
0.2634,0.2802,0.4564,7188202
0.0568,0.1294,0.8138,7201053
0.0074,0.045,0.9476,7206516
0.0032,0.1118,0.885,7164872
0.006,0.0366,0.9574,7101505
0.2124,0.489,0.2986,7110841
0.0822,0.7594,0.1584,7231798
0.0192,0.066,0.9148,7212039
0.3208,0.4362,0.243,7150887
0.0094,0.1292,0.8614,7218876
0.1828,0.3718,0.4454,7200943
0.002,0.0422,0.9558,7166362
0.0176,0.1194,0.863,7121398
0.1326,0.3942,0.4732,7181746
0.0248,0.2138,0.7614,7154039
0.2768,0.4268,0.2964,7145592
0.01,0.0632,0.9268,7143612
0.0178,0.2544,0.7278,7095563
0.033,0.141,0.826,7214475
0.0176,0.138,0.8444,7199111
0.0046,0.032,0.9634,7152211
0.3814,0.3608,0.2578,7196314
0.0158,0.1056,0.8786,7167745
0.0736,0.298,0.6284,7113316
0.0448,0.3444,0.6108,7129648
0.0184,0.088,0.8936,7229815
0.02,0.1494,0.8306,7167823
0.1482,0.1968,0.655,7122450
0.01,0.0646,0.9254,7193502
0.0592,0.2916,0.6492,7098576
0.024,0.0784,0.8976,7207493
0.0178,0.0644,0.9178,7182200
0.064,0.3008,0.6352,7181698
0.0154,0.0856,0.899,7110499
0.0358,0.0694,0.8948,7122612
0.064,0.198,0.738,7097387
0.0394,0.1826,0.778,7132112
0.6558,0.2076,0.1366,7093792
0.0086,0.032,0.9594,7147754
0.0282,0.1746,0.7972,7212706
0.0138,0.0928,0.8934,7175870
0.0038,0.0142,0.982,7153865
0.0376,0.0778,0.8846,7152845
0.0884,0.4356,0.476,7135251
0.0588,0.2134,0.7278,7161830
0.009,0.0696,0.9214,7171803
0.0274,0.2338,0.7388,7178251
0.0012,0.0214,0.9774,7149865
0.0614,0.282,0.6566,7155250
0.0012,0.021,0.9778,7111780
0.3656,0.283,0.3514,7148525
0.3802,0.3342,0.2856,7227386
0.003,0.0102,0.9868,7202316
0.0004,0.0104,0.9892,7122310
0.0216,0.0576,0.9208,7101207
0.3218,0.2054,0.4728,7152686
0.001,0.016,0.983,7186516
0.0124,0.0644,0.9232,7102750
0.1328,0.344,0.5232,7107675
0.024,0.2228,0.7532,7103487
0.1024,0.3586,0.539,7208866
0.0196,0.166,0.8144,7219186
0.0748,0.379,0.5462,7225004
0.1164,0.5304,0.3532,7099195
0.0854,0.5412,0.3734,7125262
0.5864,0.2588,0.1548,7109817
0.232,0.582,0.186,7135868
0.0942,0.1896,0.7162,7118223
0.082,0.241,0.677,7122402
0.0202,0.1912,0.7886,7179923
0.0868,0.3128,0.6004,7098942
0.0026,0.012,0.9854,7109865
0.0104,0.0458,0.9438,7103991
0.0452,0.2538,0.701,7119720
0.0324,0.0542,0.9134,7111689
0.066,0.2396,0.6944,7097992
0.0082,0.0644,0.9274,7164512
0.0022,0.0152,0.9826,7123085
0.0024,0.0444,0.9532,7136403
0.0556,0.359,0.5854,7224566
0.0166,0.1948,0.7886,7132274
0.1984,0.3564,0.4452,7164103
0.0208,0.1856,0.7936,7145209
0.0364,0.6708,0.2928,7131927
0.1692,0.3574,0.4734,7150893
0.0012,0.0294,0.9694,7218010
0.0314,0.1424,0.8262,7229226
0.0014,0.0038,0.9948,7212950
0.007,0.5426,0.4504,7145702
0.0018,0.0138,0.9844,7117357
0.5842,0.2472,0.1686,7103546
0.0208,0.113,0.8662,7101095
0.0008,0.05,0.9492,7107036
0.0534,0.2766,0.67,7187677
0.0504,0.7694,0.1802,7160791
0.0536,0.3518,0.5946,7220777
0.0276,0.1208,0.8516,7123216
0.0112,0.1226,0.8662,7188908
0.012,0.0764,0.9116,7222486
0.0726,0.2158,0.7116,7184653
0.1634,0.395,0.4416,7113918
0.022,0.252,0.726,7132234
0.108,0.3874,0.5046,7110806
0.017,0.107,0.876,7156634
0.0488,0.0678,0.8834,7114520
0.0056,0.0298,0.9646,7147584
0.1514,0.429,0.4196,7126085
0.0224,0.1546,0.823,7092861
0.0028,0.0238,0.9734,7198521
0.1718,0.4166,0.4116,7113640
0.0134,0.0468,0.9398,7145854
0.0154,0.0936,0.891,7200301
0.0018,0.0278,0.9704,7219824
0.098,0.6072,0.2948,7148550
0.361,0.3482,0.2908,7232658
0.0288,0.1958,0.7754,7119780
0.0476,0.1834,0.769,7193189
0.2414,0.283,0.4756,7232641
0.0046,0.0574,0.938,7208383
0.0568,0.2704,0.6728,7173908
0.0546,0.3938,0.5516,7110057
0.0006,0.0076,0.9918,7202785
0.0536,0.3124,0.634,7198893
0.199,0.5598,0.2412,7109369
0.0788,0.3404,0.5808,7134617
0.1852,0.6722,0.1426,7192075
0.131,0.3588,0.5102,7452355
0.0668,0.8098,0.1234,7161612
0.054,0.2568,0.6892,7096335
0.0722,0.3946,0.5332,7125130
0.1034,0.31,0.5866,7116971
0.0766,0.3546,0.5688,7160502
0.0888,0.3612,0.55,7227196
0.0392,0.2274,0.7334,7213797
0.0032,0.0194,0.9774,7193411
0.001,0.0052,0.9938,7187045
0.0144,0.0616,0.924,7118277
0.0668,0.2972,0.636,7121333
0.1852,0.5256,0.2892,7173356
0.0256,0.3176,0.6568,7135829
0.0296,0.1716,0.7988,7206730
0.2134,0.6848,0.1018,7152893
0.0056,0.0366,0.9578,7090658
0.007,0.0586,0.9344,7167280
0.0376,0.1586,0.8038,7221603
0.3876,0.3834,0.229,7181447
0.0746,0.3274,0.598,7142281
0.0576,0.266,0.6764,7217028
0.0038,0.052,0.9442,7142479
0.0426,0.185,0.7724,7111211
0.054,0.319,0.627,7164838
0.1618,0.4264,0.4118,7194412
0.1236,0.277,0.5994,7169357
0.043,0.47,0.487,7129974
0.0286,0.1544,0.817,7145014
0.0622,0.7192,0.2186,7119821
0.017,0.0372,0.9458,7112639
0.5808,0.2658,0.1534,7125734
0.0076,0.0248,0.9676,7152930
0.016,0.0386,0.9454,7150260
0.1804,0.5012,0.3184,7212083
0.1688,0.453,0.3782,7094288
0.101,0.1516,0.7474,7169530
0.232,0.2782,0.4898,7152271
0.0978,0.0136,0.8886,7096987
0.0248,0.1,0.8752,7182734
0.0028,0.0164,0.9808,7106352
0.0638,0.2596,0.6766,7154689
0.0046,0.0312,0.9642,7182138
0.2736,0.4532,0.2732,7230019
0.1578,0.2704,0.5718,7133012
0.0092,0.0482,0.9426,7207517
0.0162,0.1502,0.8336,7119166
0.0094,0.1122,0.8784,7169117
0.016,0.1226,0.8614,7164620
0.0332,0.7162,0.2506,7116844
0.0966,0.3326,0.5708,7107154
0.119,0.545,0.336,7217315
0.001,0.0202,0.9788,7128325
0.0212,0.105,0.8738,7129777
0.023,0.2888,0.6882,7232015
0.0054,0.0644,0.9302,7168558
0.0076,0.0626,0.9298,7109702
0.0172,0.0852,0.8976,7130671
0.032,0.3348,0.6332,7170992
0.014,0.1554,0.8306,7140169
0.0536,0.1928,0.7536,7178059
0.0326,0.1652,0.8022,7129627
0.0646,0.7514,0.184,7098007
0.0022,0.604,0.3938,7168682
0.0252,0.2188,0.756,7157166
0.2666,0.3952,0.3382,7132875
0.184,0.3236,0.4924,7109547
0.3616,0.4134,0.225,7120402
0.0748,0.4078,0.5174,7129073
0.0786,0.2274,0.694,7141960
0.0658,0.2218,0.7124,7145233
0.1748,0.472,0.3532,7178452
0.0632,0.6694,0.2674,7097973
0.2102,0.451,0.3388,7092936
0.1766,0.3204,0.503,7222408
0.0528,0.1762,0.771,7194031
0.0816,0.2686,0.6498,7173973
0.0124,0.0322,0.9554,7148480
0.0062,0.0614,0.9324,7091122
0.033,0.131,0.836,7142126
0.0128,0.2208,0.7664,7230302
0.0246,0.0934,0.882,7096934
0.0652,0.2988,0.636,7120744
0.0016,0.0112,0.9872,7149971
0.2056,0.3562,0.4382,7096743
0.0224,0.2354,0.7422,7102769
0.038,0.1548,0.8072,7113788
0.2114,0.6274,0.1612,7175112
0.0066,0.0962,0.8972,7197471
0.008,0.0356,0.9564,7133354
0.0306,0.1574,0.812,7154759
0.0164,0.1032,0.8804,7213835
0.0132,0.0564,0.9304,7009485
0.0014,0.0058,0.9928,7138553
0.0096,0.1212,0.8692,7055198
0.0384,0.2128,0.7488,7031088
0.064,0.2594,0.6766,7063331
0.0046,0.0318,0.9636,7040727
0.0402,0.127,0.8328,7066506
0.0602,0.4148,0.525,7071886
0.0372,0.121,0.8418,7158175
0.004,0.0312,0.9648,7055501
0.5852,0.2842,0.1306,7043998
0.0218,0.149,0.8292,7049919
0.0636,0.2286,0.7078,6981855
0.014,0.072,0.914,7037900
0.0276,0.1444,0.828,7132436
0.0594,0.1666,0.774,7016077
0.008,0.0562,0.9358,6959993
0.0444,0.228,0.7276,6991412
0.0052,0.0324,0.9624,7082048
0.118,0.3344,0.5476,6987758
0.015,0.0588,0.9262,7032636
0.0376,0.1568,0.8056,6973736
0.0862,0.2124,0.7014,7066504
0.0226,0.163,0.8144,7075934
0.0458,0.2006,0.7536,6956936
0.007,0.0418,0.9512,7012793
0.0114,0.0818,0.9068,7037797
0.0636,0.2822,0.6542,7082659
0.087,0.4024,0.5106,6969995
0.022,0.2532,0.7248,7170853
0.002,0.0258,0.9722,6994253
0.0158,0.1474,0.8368,7075589
0.0126,0.5416,0.4458,7075597
0.001,0.0412,0.9578,7067802
0.053,0.2426,0.7044,6978681
0.019,0.0334,0.9476,6994867
0.0028,0.0184,0.9788,7088737
0.0376,0.1738,0.7886,7035658
0.01,0.0956,0.8944,7075909
0.3394,0.303,0.3576,6965295
0.0184,0.145,0.8366,7011208
0.0662,0.2122,0.7216,7076950
0.1366,0.4162,0.4472,6980506
0.0038,0.0224,0.9738,6992520
0.167,0.1692,0.6638,7113541
0.0114,0.0534,0.9352,6983839
0.1024,0.3132,0.5844,6986872
0.1656,0.4212,0.4132,6976346
0.043,0.2266,0.7304,7018771
0.027,0.0524,0.9206,7073266
0.0002,0.002,0.9978,6982908
0.0222,0.1288,0.849,7046480
0.0482,0.1892,0.7626,7030749
0.0252,0.2272,0.7476,7215135
0.0016,0.5714,0.427,7019947
0.2564,0.2236,0.52,6957147
0.0338,0.108,0.8582,7080133
0.0394,0.3446,0.616,6967873
0.0774,0.4046,0.518,7050604
0.017,0.3034,0.6796,7064448
0.0162,0.1428,0.841,7038015
0.0016,0.0182,0.9802,7067759
0.0044,0.036,0.9596,6984811
0.14,0.4172,0.4428,6968858
0.0514,0.1322,0.8164,7043001
0.0174,0.102,0.8806,7136804
0.0224,0.4094,0.5682,7161943
0.0156,0.1218,0.8626,6972917
0.0532,0.361,0.5858,7074983
0.0366,0.2534,0.71,7036169
0.0388,0.1308,0.8304,6953469
0.0064,0.0232,0.9704,7004178
0.0586,0.3142,0.6272,6953296
0.4516,0.2966,0.2518,7004470
0.226,0.4204,0.3536,6958075
0.0066,0.025,0.9684,6984531
0.011,0.2042,0.7848,6960703
0.0114,0.081,0.9076,7072443
0.052,0.4266,0.5214,7079984
